alpha,H,He,Mg,S,Mg_1,S_1,amu/ion,thetaK_Mg,thetaTilt_Mg,thetaM_Mg,thetaN_Mg,3dK_Mg,3dTilt_Mg,3dM_Mg,3dN_Mg,energyK_Mg,energyE_Mg,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S
23.0,0.0,0.0,0.0,0.008890869140624962,0.0173665771484375,0.0086103515625,0.98370141981902,1.7343398734649647,-0.22602723239186862,2.932671984143618,1.6236874862151,8.283185307179584,0.12985862037298934,1.0,1.0,0.22199809721400604,1.6732820803106248,1.8152560898834622,-0.21494992594044612,2.2963547873263317,1.5454638183097078,8.283185307179584,0.15032419574896483,1.0,1.0,0.11974048496560386,2.686394078679157
24.0,0.0,0.0,0.0,0.008984497070312457,0.01757708740234375,0.00872119140625,0.9952985350525285,1.7355747535331787,-0.2301479034394926,2.9602921221943004,1.6214711546330842,8.283185307179584,0.13252294557374728,1.0,1.0,0.22184380959754862,1.6742885156475102,1.816744847172117,-0.22437595429840046,2.359186459492588,1.5383763919144815,8.283185307179584,0.15459975220383826,1.0,1.0,0.11957099351171555,2.6894697676463277
25.0,0.0,0.0,0.0,0.00907812499999995,0.01778759765625,0.00883203125,1.0068956502860371,1.7368301804191697,-0.23426857448711658,2.9879122602449826,1.6192548230510682,8.283185307179584,0.1351872707745052,1.0,1.0,0.22168952198109124,1.6752949509843957,1.8184331377918732,-0.23380198265635482,2.422018131658845,1.5312889655192552,8.283185307179584,0.15887530865871172,1.0,1.0,0.11940150205782724,2.692545456613499
26.0,0.0,0.0,0.0,0.009265380859374938,0.018208618164062502,0.0090537109375,1.0300898807530543,1.7394007601578458,-0.24250991658236454,3.043152536346347,1.6148221598870363,8.283185307179584,0.14051592117602107,1.0,1.0,0.22138094674817643,1.6773078216581667,1.8223650704858034,-0.2526540393722635,2.5476814759913586,1.5171141127288026,8.283185307179584,0.1674264215684586,1.0,1.0,0.11906251915005062,2.698696834547841
27.0,0.0,0.0,0.0,0.009452636718749925,0.018629638671875,0.009275390625000001,1.0532841112200715,1.7420478843777372,-0.2507512586776125,3.0983928124477114,1.6103894967230041,8.283185307179584,0.14584457157753694,1.0,1.0,0.2210723715152616,1.6793206923319377,1.8269722045022947,-0.2715060960881722,2.673344820323872,1.5029392599383498,8.283185307179584,0.17597753447820547,1.0,1.0,0.118723536242274,2.704848212482183
28.0,0.0,0.0,0.0,0.009639892578124913,0.0190506591796875,0.009497070312500001,1.0764783416870887,1.7447679784091168,-0.25899260077286046,3.1536330885490758,1.605956833558972,8.283185307179584,0.1511732219790528,1.0,1.0,0.22076379628234677,1.6813335630057087,1.8321844727856886,-0.29035815280408095,2.7990081646563856,1.488764407147897,8.283185307179584,0.18452864738795233,1.0,1.0,0.11838455333449738,2.710999590416525
29.0,0.0,0.0,0.0,0.009733520507812406,0.01926116943359375,0.00960791015625,1.0880754569205973,1.7461543115335894,-0.2631132718204845,3.1812532265997575,1.6037405019769562,8.283185307179584,0.15383754717981074,1.0,1.0,0.22060950866588935,1.6823399983425942,1.834997872000835,-0.2997841811620353,2.861839836822642,1.4816769807526706,8.283185307179584,0.18880420384282576,1.0,1.0,0.11821506188060907,2.714075279383696
30.0,0.0,0.0,0.0,0.0098271484374999,0.0194716796875,0.00971875,1.0996725721541056,1.7475576111339834,-0.2672339428681085,3.2088733646504397,1.60152417039494,8.283185307179584,0.15650187238056867,1.0,1.0,0.22045522104943194,1.6833464336794797,1.8379398499076556,-0.3092102095199896,2.924671508988899,1.4745895543574443,8.283185307179584,0.1930797602976992,1.0,1.0,0.11804557042672076,2.7171509683508672
31.0,0.0,0.0,0.0,0.010383300781249914,0.0208270263671875,0.010485595703125,1.174964156163731,1.7362622559736567,-0.2688451716167135,3.2081271233322344,1.6585301489973574,8.283185307179584,0.1627788442250799,1.0,1.0,0.22031240520269246,1.6842918020304267,1.82255097084091,-0.3300428835221051,3.222608279116214,1.4916481360548346,8.283185307179584,0.20326412706440652,1.0,1.0,0.11773807760804812,2.722943598258293
32.0,0.0,0.0,0.0,0.01066137695312492,0.02150469970703125,0.0108690185546875,1.2126099481685437,1.7307796293352185,-0.269650785991016,3.2077540026731315,1.687033138298566,8.283185307179584,0.1659173301473355,1.0,1.0,0.22024099727932273,1.6847644862059004,1.815833343121316,-0.3404592205231628,3.3715766641798712,1.5001774269035297,8.283185307179584,0.2083563104477602,1.0,1.0,0.11758433119871181,2.725839913212006
33.0,0.0,0.0,0.0,0.010939453124999925,0.022182373046875002,0.01125244140625,1.2502557401733565,1.7254026416609136,-0.2704564003653185,3.2073808820140286,1.7155361275997745,8.283185307179584,0.16905581606959114,1.0,1.0,0.22016958935595296,1.6852371703813738,1.8096877612883944,-0.3508755575242205,3.5205450492435286,1.5087067177522246,8.283185307179584,0.21344849383111386,1.0,1.0,0.11743058478937549,2.728736228165719
34.0,0.0,0.0,0.0,0.011217529296874931,0.022860046386718753,0.0116358642578125,1.2879015321781693,1.7201281629036327,-0.27126201473962097,3.2070077613549257,1.744039116900983,8.283185307179584,0.17219430199184677,1.0,1.0,0.2200981814325832,1.6857098545568472,1.8040632508113064,-0.3612918945252782,3.669513434307186,1.5172360086009196,8.283185307179584,0.21854067721446752,1.0,1.0,0.11727683838003916,2.731632543119432
35.0,0.0,0.0,0.0,0.011495605468749937,0.023537719726562503,0.012019287109375,1.3255473241829818,1.7149531878956559,-0.2720676291139235,3.2066346406958233,1.7725421062021918,8.283185307179584,0.17533278791410237,1.0,1.0,0.22002677350921346,1.6861825387323208,1.7989144164450748,-0.3717082315263359,3.8184818193708434,1.5257652994496147,8.283185307179584,0.2236328605978212,1.0,1.0,0.11712309197070284,2.734528858073145
36.0,0.0,0.0,0.0,0.011773681640624943,0.02421539306640625,0.012402709960937501,1.3631931161877944,1.7098748300927902,-0.27287324348822606,3.206261520036721,1.8010450955034005,8.283185307179584,0.17847127383635797,1.0,1.0,0.21995536558584372,1.6866552229077945,1.794200675312367,-0.3821245685273936,3.967450204434501,1.5342945902983098,8.283185307179584,0.22872504398117488,1.0,1.0,0.11696934556136651,2.7374251730268577
37.0,0.0,0.0,0.0,0.012051757812499949,0.02489306640625,0.0127861328125,1.4008389081926071,1.704890315687566,-0.27367885786252855,3.205888399377618,1.829548084804609,8.283185307179584,0.1816097597586136,1.0,1.0,0.21988395766247398,1.6871279070832679,1.7898856124583524,-0.39254090552845133,4.116418589498158,1.542823881147005,8.283185307179584,0.23381722736452853,1.0,1.0,0.1168155991520302,2.740321487980571
38.0,0.0,0.0,0.0,0.012329833984374955,0.02557073974609375,0.0131695556640625,1.43848470019742,1.6999969781030169,-0.27448447223683103,3.205515278718515,1.8580510741058176,8.283185307179584,0.18474824568086923,1.0,1.0,0.21981254973910425,1.6876005912587413,1.7859364366004977,-0.40295724252950904,4.265386974561816,1.5513531719957,8.283185307179584,0.2389094107478822,1.0,1.0,0.11666185274269389,2.743217802934284
39.0,0.0,0.0,0.0,0.01260791015624996,0.0262484130859375,0.013552978515625001,1.4761304922022327,1.6951922527424441,-0.2752900866111336,3.205142158059412,1.8865540634070261,8.283185307179584,0.18788673160312483,1.0,1.0,0.2197411418157345,1.688073275434215,1.782323518308728,-0.41337357953056675,4.414355359625473,1.559882462844395,8.283185307179584,0.24400159413123587,1.0,1.0,0.11650810633335756,2.7461141178879966
40.0,0.0,0.0,0.0,0.012885986328124967,0.02692608642578125,0.0139364013671875,1.5137762842070455,1.6904736721173064,-0.2760957009854361,3.2047690374003093,1.9150570527082347,8.283185307179584,0.19102521752538043,1.0,1.0,0.21966973389236477,1.6885459596096886,1.7790199963626963,-0.42378991653162446,4.56332374468913,1.56841175369309,8.283185307179584,0.24909377751458955,1.0,1.0,0.11635435992402124,2.7490104328417098
41.0,0.0,0.0,0.0,0.013164062499999974,0.027603759765625,0.01431982421875,1.551422076211858,1.6858388612127735,-0.2769013153597386,3.204395916741207,1.9435600420094434,8.283185307179584,0.19416370344763606,1.0,1.0,0.21959832596899503,1.689018643785162,1.776001440783094,-0.43420625353268216,4.712292129752788,1.576941044541785,8.283185307179584,0.2541859608979432,1.0,1.0,0.11620061351468491,2.751906747795423
42.0,0.0,0.0,0.0,0.013442138671874982,0.02828143310546875,0.014703247070312501,1.5890678682166706,1.6812855331437775,-0.2777069297340411,3.2040227960821044,1.9720630313106522,8.283185307179584,0.19730218936989166,1.0,1.0,0.2195269180456253,1.6894913279606356,1.7732455632017865,-0.44462259053373987,4.861260514816445,1.5854703353904802,8.283185307179584,0.25927814428129686,1.0,1.0,0.11604686710534859,2.7548030627491356
43.0,0.0,0.0,0.0,0.013720214843749988,0.0289591064453125,0.015086669921875,1.6267136602214833,1.6768114850157456,-0.2785125441083436,3.2036496754230015,2.0005660206118607,8.283185307179584,0.20044067529214726,1.0,1.0,0.21945551012225556,1.6899640121361093,1.7707319669548731,-0.4550389275347976,5.010228899880103,1.5939996262391753,8.283185307179584,0.2643703276646505,1.0,1.0,0.11589312069601228,2.7576993777028487
44.0,0.0,0.0,0.0,0.013998291015624994,0.02963677978515625,0.015470092773437501,1.664359452226296,1.6724145940642323,-0.2793181584826461,3.2032765547638986,2.0290690099130693,8.283185307179584,0.2035791612144029,1.0,1.0,0.21938410219888582,1.6904366963115827,1.7684419306542207,-0.4654552645358553,5.15919728494376,1.6025289170878705,8.283185307179584,0.2694625110480042,1.0,1.0,0.11573937428667597,2.760595692656562
45.0,0.0,0.0,0.0,0.0142763671875,0.030314453125,0.015853515625,1.7020052442311089,1.6680928139804492,-0.2801237728569486,3.2029034341047957,2.057571999214278,8.283185307179584,0.2067176471366585,1.0,1.0,0.21931269427551606,1.6909093804870563,1.7663582200931156,-0.475871601536913,5.3081656700074165,1.6110582079365654,8.283185307179584,0.2745546944313579,1.0,1.0,0.11558562787733964,2.7634920076102745
46.0,0.0,0.0,0.0,0.01483154296875,0.031705566406249996,0.01678027343749995,1.7838622166872842,1.6707574985784774,-0.30005207430124037,3.4117380807892377,2.025403259187441,8.283185307179584,0.2125915781570455,1.0,1.0,0.21824733363147042,1.6980568507754632,1.7654760616438554,-0.47837227767158386,5.242530186788924,1.633800315092798,8.283185307179584,0.28451771286796124,1.0,1.0,0.11440262695152834,2.786585841943946
47.0,0.0,0.0,0.0,0.015109130859375,0.032401123046874994,0.017243652343749926,1.8247907029153718,1.6725763159430558,-0.3100162250233862,3.5161554041314584,2.009318889174023,8.283185307179584,0.215528543667239,1.0,1.0,0.21771465330944761,1.7016305859196665,1.765065352396637,-0.4796226157389193,5.209712445179678,1.6451713686709142,8.283185307179584,0.28949922208626294,1.0,1.0,0.11381112648862268,2.798132759110782
48.0,0.0,0.0,0.0,0.01538671875,0.0330966796875,0.0177070312499999,1.8657191891434597,1.6746953846637969,-0.3199803757455321,3.6205727274736796,1.9932345191606047,8.283185307179584,0.2184655091774325,1.0,1.0,0.2171819729874248,1.7052043210638699,1.764674488387517,-0.48087295380625467,5.176894703570431,1.6565424222490306,8.283185307179584,0.29448073130456465,1.0,1.0,0.11321962602571702,2.809679676277618
49.0,0.0,0.0,0.0,0.016372070312499952,0.03494921875,0.0186254882812499,1.9722257699637717,1.677675355168426,-0.3274696372978853,3.739825379779757,1.9583028070706106,8.283185307179584,0.2190769485080717,1.0,1.0,0.21489270576918978,1.720996965150439,1.74083925563036,-0.4685738777400421,5.019031932262662,1.75559807404193,8.283185307179584,0.2909398118530213,1.0,1.0,0.11387766531735255,2.7967333925776314
50.0,0.0,0.0,0.0,0.016864746093749924,0.03587548828125,0.0190847167968749,2.025479060373928,1.679351440159544,-0.3312142680740619,3.799451705932796,1.9408369510256134,8.283185307179584,0.2193826681733913,1.0,1.0,0.2137480721600723,1.7288932871937237,1.7296467189124052,-0.46242433970693586,4.940100546608777,1.8051258999383797,8.283185307179584,0.2891693521272496,1.0,1.0,0.11420668496317032,2.7902602507276377
51.0,0.0,0.0,0.0,0.0173574218749999,0.0368017578125,0.0195439453124999,2.078732350784084,1.681149093585827,-0.3349588988502385,3.8590780320858347,1.9233710949806162,8.283185307179584,0.21968838783871092,1.0,1.0,0.2126034385509548,1.7367896092370085,1.718914044390703,-0.4562748016738296,4.861169160954892,1.8546537258348295,8.283185307179584,0.2873988924014779,1.0,1.0,0.1145357046089881,2.7837871088776445
52.0,0.0,0.0,0.0,0.01822949218749995,0.0390732421875,0.02089111328124995,2.204321891427198,1.6766488912373316,-0.3550666759966695,4.177083441025771,1.910875869848495,8.283185307179584,0.2274448053936723,1.0,1.0,0.21127052963175347,1.7462687514573547,1.706785759582583,-0.43991329533324164,4.425039238989264,1.9782451299766193,8.283185307179584,0.2961662575450103,1.0,1.0,0.11153279011962738,2.8450302485808017
53.0,0.0,0.0,0.0,0.018665527343749974,0.040208984375000006,0.021564697265624974,2.267116661748755,1.6750920714969055,-0.36512056456988506,4.33608614549574,1.9046282572824342,8.283185307179584,0.23132301417115297,1.0,1.0,0.2106040751721528,1.751008322567528,1.7025386046744164,-0.43173254216294765,4.20697427800645,2.0400408320475143,8.283185307179584,0.3005499401167765,1.0,1.0,0.11003133287494701,2.87565181843238
54.0,0.0,0.0,0.0,0.0191015625,0.0413447265625,0.02223828125,2.3299114320703125,1.6739497780432748,-0.3751744531431006,4.495088849965708,1.8983806447163736,8.283185307179584,0.23520122294863366,1.0,1.0,0.20993762071255212,1.755747893677701,1.6995518753554708,-0.4235517889926536,3.9889093170236354,2.101836534118409,8.283185307179584,0.3049336226885427,1.0,1.0,0.10852987563026666,2.9062733882839584
55.0,0.0,0.0,0.0,0.02012451171874995,0.0438369140625,0.02367041015625,2.469326916124464,1.654652705734275,-0.36375417187414416,4.313117888882353,2.013775450389172,8.283185307179584,0.236273796454682,1.0,1.0,0.20845779553447824,1.7665277037526623,1.7038366027773395,-0.45173032482640985,4.421864015662234,2.0326636856409883,8.283185307179584,0.3144685428366193,1.0,1.0,0.10820203538424605,2.913309643093468
56.0,0.0,0.0,0.0,0.020635986328124925,0.045083007812500006,0.024386474609375,2.53903465815154,1.6458284361293138,-0.358044031239666,4.222132408340675,2.071472853225571,8.283185307179584,0.2368100832077062,1.0,1.0,0.2077178829454413,1.7719176087901432,1.707346124428301,-0.465819592743288,4.6383413649815335,1.998077261402278,8.283185307179584,0.3192360029106576,1.0,1.0,0.10803811526123575,2.916827770498223
57.0,0.0,0.0,0.0,0.0211474609374999,0.0463291015625,0.0251025390625,2.608742400178616,1.6375336408610748,-0.35233389060518777,4.131146927798998,2.12917025606197,8.283185307179584,0.23734636996073036,1.0,1.0,0.20697797035640436,1.777307513827624,1.7116795128617768,-0.47990886066016614,4.8548187143008334,1.9634908371635675,8.283185307179584,0.32400346298469596,1.0,1.0,0.10787419513822545,2.920345897902978
58.0,0.0,0.0,0.0,0.0224677734374999,0.049538085937500004,0.02700830078124995,2.790250975951017,1.6386828428056228,-0.3782191957977846,4.703963253092127,2.0298019722958798,8.283185307179584,0.23780468375944722,1.0,1.0,0.20878393022041952,1.764188491356054,1.7005688332246534,-0.4941994089559255,5.241117949734342,1.9695705400334813,8.283185307179584,0.3298749543561652,1.0,1.0,0.10832090924872179,2.910776135981107
59.0,0.0,0.0,0.0,0.023127929687499903,0.051142578125000004,0.027961181640624923,2.881005263837217,1.6415943393772052,-0.391161848394083,4.990371415738691,1.9801178304128348,8.283185307179584,0.23803384065880565,1.0,1.0,0.20968691015242713,1.757628980120269,1.6955924608579593,-0.5013446831038052,5.434267567451096,1.972610391468438,8.283185307179584,0.33281070004189983,1.0,1.0,0.10854426630396996,2.9059912550201714
60.0,0.0,0.0,0.0,0.0237880859374999,0.0527470703125,0.0289140624999999,2.9717595517234177,1.6458982422983204,-0.4041045009903814,5.276779578385256,1.9304336885297897,8.283185307179584,0.23826299755816407,1.0,1.0,0.2105898900844347,1.7510694688844837,1.6909659972471531,-0.5084899572516849,5.62741718516785,1.975650242903395,8.283185307179584,0.3357464457276345,1.0,1.0,0.10876762335921814,2.901206374059236
61.0,0.0,0.0,0.0,0.02525683593749995,0.0559580078125,0.03066894531249995,3.1525062158631263,1.64502551464558,-0.42762852651116967,5.901500711813419,1.8752436582518581,8.283185307179584,0.24454030443881242,1.0,1.0,0.2093185152468527,1.7602626157088066,1.6857647499154962,-0.5418901697790227,6.557316946443044,1.9257094740630594,8.283185307179584,0.33874563786352463,1.0,1.0,0.10864048879708325,2.903916288390814
62.0,0.0,0.0,0.0,0.025991210937499974,0.0575634765625,0.03154638671874997,3.24287954793298,1.646134985878902,-0.4393905392715638,6.213861278527501,1.8476486431128922,8.283185307179584,0.2476789578791366,1.0,1.0,0.2086828278280617,1.764859189120968,1.685603658561252,-0.5585902760426916,7.0222668270806405,1.9007390896428915,8.283185307179584,0.34024523393146966,1.0,1.0,0.1085769215160158,2.9052712455566034
63.0,0.0,0.0,0.0,0.0267255859375,0.0591689453125,0.032423828125,3.3332528800028345,1.6481558092389648,-0.45115255203195787,6.526221845241584,1.8200536279739266,8.283185307179584,0.2508176113194608,1.0,1.0,0.2080471404092707,1.7694557625331293,1.6868025518833798,-0.5752903823063605,7.487216707718238,1.8757687052227239,8.283185307179584,0.3417448299994147,1.0,1.0,0.10851335423494837,2.9066262027223924
64.0,0.0,0.0,0.0,0.028419921875,0.06391943359374999,0.03536962890625,3.5975947208435946,1.6224610065698788,-0.44034815852259546,6.401625189809234,1.9286416320018445,8.283185307179584,0.24648208311696468,1.0,1.0,0.20914996838524455,1.7614699004592382,1.6651890150951207,-0.6203271308355882,9.888213830763425,1.8236201688966545,8.283185307179584,0.3519873710303723,1.0,1.0,0.10662527095854597,2.94818155146252
65.0,0.0,0.0,0.0,0.02926708984375,0.066294677734375,0.036842529296874996,3.729765641263975,1.6102586308456122,-0.4349459617679142,6.339326862093059,1.9829356340158035,8.283185307179584,0.24431431901571665,1.0,1.0,0.2097013823732315,1.7574769694222927,1.6612083453121658,-0.642845505100202,11.088712392286018,1.7975459007336196,8.283185307179584,0.3571086415458511,1.0,1.0,0.10568122932034477,2.9689592258325836
66.0,0.0,0.0,0.0,0.0301142578125,0.068669921875,0.0383154296875,3.861936561684355,1.5984598232825202,-0.42954376501323305,6.277028534376884,2.0372296360297626,8.283185307179584,0.2421465549144686,1.0,1.0,0.2102527963612184,1.7534840383853472,1.6605274940562813,-0.6653638793648158,12.289210953808611,1.771471632570585,8.283185307179584,0.36222991206132993,1.0,1.0,0.10473718768214357,2.9897369002026477
67.0,0.0,0.0,0.0,0.0324560546875,0.07398681640624999,0.04144580078125,4.167026894847501,1.5759530745876407,-0.4791756932294574,8.514290273721393,1.9479921892380556,8.231482738950175,0.2526047148600335,1.0205262917805094,1.0,0.20847229067834588,1.7664527846864084,1.6168308419684063,-0.6581849080747011,12.63947673712629,1.9119528753777866,8.283185307179584,0.36526704510895003,1.0,1.0,0.10422324489809093,3.001491638237596
68.0,0.0,0.0,0.0,0.033626953125,0.07664526367187499,0.043010986328125,4.319572061429074,1.5738627894796782,-0.5039916573375696,9.632921143393647,1.9033734658422024,8.205978476261755,0.25783379483281593,1.030789437670764,1.0,0.2075820378369096,1.7729371578369393,1.5960980143740697,-0.6545954224296437,12.814609628785131,1.9821934967813872,8.283185307179584,0.36678561163276013,1.0,1.0,0.1039662735060646,3.0073690072550696
