alpha,H,He,Fe,Cr,S,Fe_1,S_1,Cr_2,S_2,amu/ion,thetaK_Cr,thetaTilt_Cr,thetaM_Cr,thetaN_Cr,3dK_Cr,3dTilt_Cr,3dM_Cr,3dN_Cr,energyK_Cr,energyE_Cr,thetaK_Fe,thetaTilt_Fe,thetaM_Fe,thetaN_Fe,3dK_Fe,3dTilt_Fe,3dM_Fe,3dN_Fe,energyK_Fe,energyE_Fe,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S
38.0,0.0,0.0,0.00891217041015625,0.0183648681640625,0.000601318359375,0.0,0.0,0.0,0.0,2.6040244607416234,1.818793752659214,-0.313173959359874,3.177060700895305,1.4707935298290415,8.283185307179584,0.18686412047966017,1.0,1.0,0.057088105547631496,4.19690266861883,1.7712486796674023,-0.2966919624265837,3.033365583535309,1.6732221802895886,8.283185307179584,0.19217206216038124,1.0,1.0,0.07454324878491009,3.4035672402427792,1.4951237544327944,-0.025084861850314367,1.857864836730596,3.030692921698765,8.344387742532804,0.06620568156440748,1.326817448484248,1.3471986014414536,0.16228922469279705,2.0979527473829345
39.0,0.0,0.0,0.009123657226562498,0.018775634765625,0.0006245117187500001,0.0,0.0,0.0,0.0,2.6626184075190227,1.8218731337426368,-0.32370512766485804,3.248763127467406,1.4664019454791037,8.283185307179584,0.19303600607968985,1.0,1.0,0.056902039714037664,4.206419793624052,1.7730057205286673,-0.3083205121240206,3.1157337478343323,1.6712035546252537,8.283185307179584,0.19858215124725412,1.0,1.0,0.0745067589100661,3.404763495030113,1.4920978524254518,-0.027508074196588107,1.8751590172078068,3.0563466746397685,8.328481760334949,0.06809787111553631,1.3158519131919542,1.3307234668737824,0.161527730264578,2.106028483549063
40.0,0.0,0.0,0.009335144042968748,0.0191864013671875,0.0006477050781250001,0.0,0.0,0.0,0.0,2.721212354296422,1.8250581151304561,-0.33423629596984206,3.3204655540395067,1.462010361129166,8.283185307179584,0.19920789167971953,1.0,1.0,0.05671597388044383,4.215936918629275,1.7749157420006847,-0.31994906182145755,3.198101912133356,1.6691849289609189,8.283185307179584,0.204992240334127,1.0,1.0,0.07447026903522211,3.4059597498174465,1.4891091462299535,-0.02993128654286185,1.8924531976850172,3.0820004275807724,8.312763914151967,0.06999006066666513,1.3048863778996602,1.3142483323061112,0.16076623583635893,2.114104219715191
41.0,0.0,0.0,0.009546630859374999,0.01959716796875,0.0006708984375,0.0,0.0,0.0,0.0,2.7798063010738208,1.8283414569427325,-0.3447674642748261,3.3921679806116076,1.4576187767792284,8.283185307179584,0.20537977727974918,1.0,1.0,0.05652990804685,4.225454043634497,1.7769665818919282,-0.3315776115188944,3.2804700764323793,1.6671663032965838,8.283185307179584,0.21140232942099985,1.0,1.0,0.0744337791603781,3.40715600460478,1.4861569930503564,-0.032354498889135594,1.9097473781622276,3.107654180521776,8.297234652466715,0.07188225021779396,1.2939208426073663,1.2977731977384397,0.16000474140813986,2.122179955881319
42.0,0.0,0.0,0.009758117675781249,0.020007934570312497,0.000694091796875,0.0,0.0,0.0,0.0,2.8384002478512196,1.8317162696787124,-0.3552986325798101,3.4638704071837085,1.4532271924292908,8.283185307179584,0.21155166287977883,1.0,1.0,0.05634384221325617,4.234971168639719,1.779146815622727,-0.34320616121633135,3.362838240731403,1.665147677632249,8.283185307179584,0.2178124185078727,1.0,1.0,0.0743972892855341,3.408352259392114,1.4832407673355865,-0.034777711235409334,1.927041558639438,3.1333079334627794,8.281894446716604,0.07377443976892278,1.2829553073150723,1.2812980631707684,0.1592432469799208,2.1302556920474474
43.0,0.0,0.0,0.009969604492187499,0.020418701171874998,0.00071728515625,0.0,0.0,0.0,0.0,2.8969941946286184,1.8351759848528033,-0.3658298008847941,3.5355728337558094,1.448835608079353,8.283185307179584,0.21772354847980852,1.0,1.0,0.056157776379662336,4.244488293644942,1.7814456843170778,-0.3548347109137683,3.4452064050304263,1.663129051967914,8.283185307179584,0.22422250759474555,1.0,1.0,0.07436079941069011,3.4095485141794475,1.4803598595146619,-0.037200923581683074,1.9443357391166485,3.1589616864037833,8.266743791748569,0.07566662932005161,1.2719897720227784,1.2648229286030972,0.15848175255170172,2.1383314282135757
44.0,0.0,0.0,0.01018109130859375,0.0208294677734375,0.0007404785156250001,0.0,0.0,0.0,0.0,2.955588141406017,1.838714328544469,-0.3763609691897781,3.607275260327911,1.4444440237294152,8.283185307179584,0.2238954340798382,1.0,1.0,0.055971710546068504,4.254005418650164,1.7838530308318483,-0.36646326061120515,3.52757456932945,1.661110426303579,8.283185307179584,0.2306325966816184,1.0,1.0,0.07432430953584612,3.410744768966781,1.4775136749559554,-0.03962413592795681,1.9616299195938591,3.1846154393447867,8.251783206287877,0.07755881887118043,1.2610242367304845,1.2483477940354257,0.15772025812348264,2.1464071643797036
45.0,0.0,0.0,0.010392578125,0.021240234375,0.000763671875,0.0,0.0,0.0,0.0,3.0141820881834165,1.842325297314783,-0.38689213749476214,3.6789776869000117,1.4400524393794774,8.283185307179584,0.23006731967986788,1.0,1.0,0.055785644712474665,4.263522543655386,1.7863592427556272,-0.3780918103086421,3.6099427336284733,1.659091800639244,8.283185307179584,0.23704268576849127,1.0,1.0,0.07428781966100212,3.411941023754115,1.4747016330968847,-0.04204734827423056,1.9789241000710696,3.21026919228579,8.23701323342127,0.07945100842230925,1.2500587014381905,1.2318726594677545,0.15695876369526357,2.154482900545832
46.0,0.0,0.0,0.010708984375,0.02225195312499995,0.0008134765625,0.0,0.0,0.0,0.0,3.148021112726332,1.8209566710254714,-0.39361961192785194,3.6350132333154974,1.5527747770543168,8.283185307179584,0.2466549470297972,1.0,1.0,0.05532343916155248,4.288463419276596,1.7948545642686118,-0.41387410425002363,4.1279323102940175,1.5811208560132952,8.283185307179584,0.2503349583481153,1.0,1.0,0.07243936292208392,3.4754249439284077,1.4990562145885655,-0.060862211428857615,2.0439464350603647,3.01998978235609,8.479829580293373,0.09312279486385999,1.2665360971230908,1.3483349668933764,0.15389888086769998,2.1903375931091382
47.0,0.0,0.0,0.0108671875,0.022757812499999926,0.00083837890625,0.0,0.0,0.0,0.0,3.2149406249977894,1.8109929546093602,-0.3969833491443968,3.61303100652324,1.6091359458917365,8.283185307179584,0.25494876070476186,1.0,1.0,0.05509233638609139,4.300933857087202,1.801500306978981,-0.4317652512207144,4.386927098626789,1.5421353837003207,8.283185307179584,0.2569810946379273,1.0,1.0,0.07151513455262482,3.507166904015554,1.511910637513154,-0.07026964300617114,2.0764576025550125,2.9248500773912403,8.604601259666307,0.09995868808463536,1.2747747949655408,1.4065661206061872,0.1523689394539182,2.208264939390791
48.0,0.0,0.0,0.011025390625,0.0232636718749999,0.00086328125,0.0,0.0,0.0,0.0,3.281860137269247,1.8014684729034323,-0.40034708636094174,3.591048779730983,1.6654971147291562,8.283185307179584,0.26324257437972653,1.0,1.0,0.05486123361063029,4.313404294897807,1.8095629531901385,-0.4496563981914052,4.645921886959561,1.503149911387346,8.283185307179584,0.2636272309277393,1.0,1.0,0.0705909061831657,3.5389088641027007,1.5252538495066181,-0.07967707458348468,2.10896877004966,2.82971037242639,8.731673363466973,0.10679458130541072,1.283013492807991,1.464797274318998,0.1508389980401364,2.226192285672444
49.0,0.0,0.0,0.0116826171875,0.0244199218749999,0.0008896484375,0.0,0.0,0.0,4.8828125e-07,3.452542767335265,1.799904535777021,-0.46496547998889204,4.745706780661921,1.5595909528041942,8.283185307179584,0.27591581458824566,1.0,1.0,0.05499296440118946,4.306229898959904,1.7936546102675088,-0.49248014422203656,5.600856584551176,1.499729621728393,8.283185307179584,0.27423250382885134,1.0,1.0,0.07112104866582533,3.5201727676140138,1.5483709722785006,-0.09109785808924575,2.1164713506794404,2.7005030994591515,8.783677511318624,0.1120812959504578,1.1515258103176385,1.3612767256871423,0.1486740480629119,2.2531240342123957
50.0,0.0,0.0,0.012011230468749998,0.024998046874999902,0.00090283203125,0.0,0.0,0.0,7.32421875e-07,3.537884082368274,1.80743962386356,-0.4972746768028672,5.323035781127389,1.5066378718417133,8.283185307179584,0.28225243469250527,1.0,1.0,0.05505882979646905,4.302642700990953,1.7890170957060891,-0.5138920172373522,6.078323933346983,1.4980194768989166,8.283185307179584,0.2795351402794073,1.0,1.0,0.07138611990715515,3.51080471936967,1.5602710844796206,-0.0968082498421263,2.1202226409943306,2.635899462975532,8.818705623793695,0.11472465327298134,1.0857819690724622,1.3095164513712145,0.14759157307429965,2.2665899084823717
51.0,0.0,0.0,0.01233984375,0.0255761718749999,0.000916015625,0.0,0.0,0.0,9.765625e-07,3.623225397401283,1.819171684758032,-0.5295838736168423,5.900364781592859,1.4536847908792323,8.283185307179584,0.28858905479676483,1.0,1.0,0.05512469519174863,4.299055503022001,1.7861020535789893,-0.5353038902526679,6.555791282142791,1.49630933206944,8.283185307179584,0.2848377767299633,1.0,1.0,0.07165119114848498,3.5014366711253264,1.5724140857225786,-0.10251864159500684,2.1239739313092207,2.5712958264919124,8.86038100774899,0.11736801059550488,1.0200381278272859,1.2577561770552865,0.1465090980856874,2.2800557827523473
52.0,0.0,0.0,0.0129912109375,0.02690185546874995,0.0010371093749999998,0.0,0.0,0.0,4.8828125e-07,3.8160480726092336,1.7978976722295827,-0.5558421683697887,6.621236411919169,1.4950144688635483,8.283185307179584,0.30307414899538476,1.0,1.0,0.054768038678215954,4.318604302143717,1.7847379292867451,-0.5636218761132911,7.2967838581869575,1.480726907876396,8.283185307179584,0.29076535475587745,1.0,1.0,0.070751198832783,3.53350890742066,1.5163840727886568,-0.11628862900396245,2.324153526303869,2.9294381436794286,8.447659080782733,0.13805708238390002,1.0872848560796078,1.1609995644369198,0.15322006755228,2.200718903801547
53.0,0.0,0.0,0.013316894531250002,0.027564697265624976,0.0010976562499999999,0.0,0.0,0.0,2.44140625e-07,3.912459410213209,1.7885386393714342,-0.5689713157462619,6.981672227082324,1.5156793078557063,8.283185307179584,0.3103166960946947,1.0,1.0,0.05458971042144961,4.328378701704575,1.7852014679959007,-0.5777808690436026,7.667280146209041,1.4729356957798738,8.283185307179584,0.2937291437688345,1.0,1.0,0.070301202674932,3.5495450255683263,1.4912461599637592,-0.12317362270844025,2.4242433238011927,3.1085093022731867,8.251237229650949,0.1484016182780976,1.1209082202057687,1.1126212581277364,0.1565755522855763,2.161050464326147
54.0,0.0,0.0,0.013642578125,0.0282275390625,0.001158203125,0.0,0.0,0.0,0.0,4.008870747817184,1.7799084630414628,-0.5821004631227352,7.342108042245479,1.536344146847864,8.283185307179584,0.31755924319400464,1.0,1.0,0.054411382164683275,4.3381531012654335,1.7863235347989472,-0.5919398619739142,8.037776434231125,1.4651444836833518,8.283185307179584,0.2966929327817916,1.0,1.0,0.069851206517081,3.565581143715993,1.467756525642523,-0.13005861641291805,2.5243331212985165,3.2875804608669443,8.061055753584732,0.15874615417229518,1.1545315843319297,1.0642429518185528,0.15993103701887257,2.121382024850747
55.0,0.0,0.0,0.01438916015624995,0.029742675781250002,0.00123632812499995,0.0,0.0,0.0,0.0,4.226394736063968,1.760998332360433,-0.5982516535605481,7.717556662992175,1.6028299953621765,8.283185307179584,0.33089256490450936,1.0,1.0,0.05384686033070556,4.369920990612528,1.7594721852245887,-0.5990815567406269,8.358238742194398,1.5452950574873716,8.283185307179584,0.31490929013350033,1.0,1.0,0.06860438857978315,3.6122285351482297,1.4690103891569377,-0.14575637585340906,2.6311383002023927,3.273542842070905,8.157868476325563,0.1641990093208599,1.1780319078828199,1.1292905046182264,0.15407009145533754,2.1899820748435
56.0,0.0,0.0,0.014762451171874925,0.030500244140625,0.001275390624999925,0.0,0.0,0.0,0.0,4.33515673018736,1.751967575260255,-0.6063272487794545,7.905280973365523,1.6360729196193327,8.283185307179584,0.3375592257597617,1.0,1.0,0.053564599413716704,4.385804935286075,1.7466020791607622,-0.6026524041239831,8.518469896176034,1.5853703443893816,8.283185307179584,0.32401746880935467,1.0,1.0,0.06798097961113422,3.6355522308643478,1.4697856446645485,-0.15360525557365456,2.684540889654331,3.2665240326728853,8.20713512367104,0.16692543689514228,1.189782069658265,1.1618142810180632,0.15113961867357,2.2242820998398765
57.0,0.0,0.0,0.0151357421874999,0.0312578125,0.0013144531249999,0.0,0.0,0.0,0.0,4.443918724310752,1.7432010037832693,-0.614402843998361,8.09300528373887,1.669315843876489,8.283185307179584,0.34422588661501413,1.0,1.0,0.053282338496727845,4.401688879959621,1.7340815218536076,-0.6062232515073395,8.67870105015767,1.6254456312913916,8.283185307179584,0.33312564748520906,1.0,1.0,0.06735757064248529,3.6588759265804662,1.4706540526220895,-0.16145413529390007,2.7379434791062693,3.2595052232748656,8.2569813052956,0.16965186446942465,1.20153223143371,1.1943380574179001,0.1482091458918025,2.2585821248362525
58.0,0.0,0.0,0.01608886718749995,0.03333447265625,0.0014223632812499498,0.0,0.0,0.0,0.0,4.73058276509536,1.7131516250660046,-0.6152406278237565,8.240042428661006,1.776141019511333,8.283185307179584,0.35392938402443336,1.0,1.0,0.05245709191848762,4.450050019026128,1.7105140277412012,-0.5964018393992646,8.454083192410419,1.7153550416482504,8.283185307179584,0.33524855715304125,1.0,1.0,0.06666596361139251,3.685939363908183,1.44739650962068,-0.16538703261561982,2.861437773419896,3.402867904445457,8.253619342695846,0.17565996337301196,1.2328052598263168,1.2226944570294536,0.14195546410523838,2.34297487465225
59.0,0.0,0.0,0.016565429687499973,0.034372802734375,0.001476318359374975,0.0,0.0,0.0,0.0,4.873914785487663,1.6987967591492685,-0.6156595197364543,8.313561001122075,1.829553607328755,8.283185307179584,0.35878113272914297,1.0,1.0,0.0520444686293675,4.474230588559382,1.6993548788576742,-0.5914911333452272,8.341774263536795,1.7603097468266795,8.283185307179584,0.3363100119869573,1.0,1.0,0.06632016009584613,3.6994710825720416,1.4362421125970246,-0.1673534812764797,2.9231849205767095,3.4745492450307527,8.252395016695257,0.1786640128248056,1.2484417740226204,1.2368726568352304,0.13882862321195633,2.3851712495602486
60.0,0.0,0.0,0.0170419921875,0.0354111328125,0.0015302734375,0.0,0.0,0.0,0.0,5.017246805879967,1.6848583010287028,-0.6160784116491521,8.387079573583142,1.8829661951461771,8.283185307179584,0.3636328814338526,1.0,1.0,0.05163184534024739,4.498411158092636,1.6885919668347729,-0.5865804272911898,8.22946533466317,1.8052644520051089,8.283185307179584,0.3373714668208734,1.0,1.0,0.06597435658029972,3.7130028012358998,1.425386180670006,-0.16931992993733957,2.984932067733523,3.546230585616048,8.251469123859223,0.18166806227659926,1.2640782882189237,1.2510508566410072,0.13570178231867425,2.4273676244682476
61.0,0.0,0.0,0.01818701171875,0.03771728515625,0.0017280273437499999,0.0,0.0,0.0,4.8828125e-07,5.348644584906142,1.6633816358015694,-0.6369251474883071,9.19170086555765,1.94640202213361,8.283185307179584,0.38949898348325535,1.0,1.0,0.05155100249786172,4.503277126424886,1.6459290117476657,-0.5952824532625876,8.485079655151585,1.991483313057199,8.283185307179584,0.3645450956992907,1.0,1.0,0.06518509911791781,3.744995418424804,1.428978636944893,-0.19867733110183688,3.3456817617395167,3.3718771792482523,8.13129459443506,0.1892022212069382,1.2676376777119978,1.203122403121489,0.13972232697850812,2.371651190233065
62.0,0.0,0.0,0.018759521484375,0.038870361328125005,0.001826904296875,0.0,0.0,0.0,7.32421875e-07,5.5143434744192295,1.65350799810266,-0.6473485154078846,9.594011511544904,1.9781199356273265,8.283185307179584,0.4024320345079567,1.0,1.0,0.05151058107666889,4.505710110591012,1.6261742663013106,-0.5996334662482865,8.612886815395793,2.084592743583244,8.283185307179584,0.37813191013849945,1.0,1.0,0.06479047038672686,3.760991727019256,1.4326873282702395,-0.21335603168408554,3.526056608742514,3.284700476064354,8.07196270445083,0.19296930067210766,1.2694173724585347,1.1791581763617303,0.14173259930842505,2.3437929731154736
63.0,0.0,0.0,0.01933203125,0.0400234375,0.00192578125,0.0,0.0,0.0,9.765625e-07,5.680042363932317,1.6441459151819622,-0.6577718833274621,9.996322157532159,2.009837849121043,8.283185307179584,0.4153650855326581,1.0,1.0,0.051470159655476064,4.508143094757137,1.6073585422954033,-0.6039844792339855,8.740693975640001,2.1777021741092892,8.283185307179584,0.3917187245777081,1.0,1.0,0.06439584165553591,3.776988035613708,1.437567232914249,-0.2280347322663342,3.706431455745511,3.197523772880456,8.01312841046881,0.19673638013727712,1.2711970672050716,1.1551939496019712,0.14374287163834198,2.3159347559978825
64.0,0.0,0.0,0.02070507812499995,0.042774902343750004,0.0020903320312500003,0.0,0.0,0.0,4.8828125e-07,6.07193985478428,1.6214865675210368,-0.6495982670136543,9.483045925206355,2.1511784964519753,8.283185307179584,0.4272296397548673,1.0,1.0,0.050028920625576685,4.599037681854496,1.5917786664798763,-0.5931603023086425,8.127946816783153,2.316298298615062,8.283185307179584,0.4009919782623116,1.0,1.0,0.06343284811747313,3.8177252511660935,1.412979291386823,-0.2412416526828059,4.0419997803838985,3.2940016286475826,8.138769910533174,0.2020137971201175,1.3054172454920105,1.2410356307888524,0.1446854911046462,2.3036445787603927
65.0,0.0,0.0,0.021391601562499925,0.044150634765625,0.0021726074218750002,0.0,0.0,0.0,2.44140625e-07,6.267888600210261,1.6113205292829018,-0.6455114588567504,9.226407809043454,2.221848820117442,8.283185307179584,0.4331619168659719,1.0,1.0,0.04930830111062699,4.644484975403175,1.5852897978843101,-0.5877482138459711,7.821573237354729,2.385596360867949,8.283185307179584,0.40562860510461335,1.0,1.0,0.06295135134844174,3.838093858942286,1.4016289388049326,-0.24784511289104175,4.209783942703092,3.342240556531146,8.203097160470286,0.2046525056115377,1.32252733463548,1.283956471382293,0.1451568008377983,2.2974994901416483
66.0,0.0,0.0,0.0220781249999999,0.0455263671875,0.0022548828125,0.0,0.0,0.0,0.0,6.463837345636243,1.6018961050351428,-0.6414246506998466,8.969769692880552,2.292519143782908,8.283185307179584,0.4390941939770765,1.0,1.0,0.04858768159567731,4.689932268951854,1.5796681355517515,-0.5823361253832996,7.5151996579263045,2.4548944231208356,8.283185307179584,0.4102652319469151,1.0,1.0,0.06246985457941036,3.858462466718479,1.3908413038793497,-0.2544485730992776,4.377568105022287,3.3904794844147097,8.268442096842653,0.20729121410295787,1.3396374237789495,1.3268773119757336,0.14562811057095043,2.2913544015229035
67.0,0.0,0.0,0.02359277343749995,0.04876416015625,0.0024677734375,0.0,0.0,0.0,0.0,6.924940916113121,1.588025654694783,-0.631425610271386,8.228820587526744,2.445926715960587,8.283185307179584,0.4539584525659245,1.0,1.0,0.0474729343671734,4.766113056282148,1.5828216755449702,-0.609661299284401,8.063221347448184,2.433158623027154,8.283185307179584,0.4300262053663927,1.0,1.0,0.0609436174815062,3.9272034198033765,1.4053474402740995,-0.27941991375365627,4.824544511646608,3.149842944038017,8.185971190543597,0.21510313339076959,1.3875001656902664,1.3341564470708775,0.1365745400878916,2.4222090492990063
68.0,0.0,0.0,0.024350097656249976,0.050383056640625,0.00257421875,0.0,0.0,0.0,0.0,7.155492701351559,1.582635268789768,-0.6264260900571557,7.8583460348498395,2.522630502049426,8.283185307179584,0.46139058186034854,1.0,1.0,0.04691556075292144,4.804203449947295,1.5848491353497818,-0.6233238862349517,8.337232192209123,2.4222907229803132,8.283185307179584,0.4399066920761314,1.0,1.0,0.06018049893255412,3.9615738963458256,1.4147106284563553,-0.29190558408084566,5.048032714958769,3.0295246738496706,8.14589228849853,0.21900909303467544,1.411431536645925,1.3377960146184495,0.13204775484636216,2.4876363731870574
69.0,0.0,0.0,0.025107421875,0.052001953125,0.0026806640625,0.0,0.0,0.0,0.0,7.386044486589998,1.578283901715145,-0.6214265698429253,7.487871482172935,2.599334288138265,8.283185307179584,0.46882271115477253,1.0,1.0,0.04635818713866948,4.842293843612441,1.5871413908435268,-0.6369864731855024,8.611243036970063,2.411422822933472,8.283185307179584,0.4497871787858702,1.0,1.0,0.059417380383602045,3.9959443728882746,1.4254753431347578,-0.304391254408035,5.271520918270929,2.9092064036613245,8.106555610929027,0.2229150526785813,1.4353629076015832,1.3414355821660215,0.12752096960483275,2.5530636970751086
70.0,0.0,0.0,0.02689892578125,0.055671874999999996,0.00295751953124995,0.0,0.0,0.0,0.0,7.907613834517335,1.5512952897135617,-0.65339170302306,8.707203859148223,2.6711660455474497,8.242380634713522,0.49023899064763266,1.0161688186401252,1.0,0.04481711931240366,4.957325257464765,1.5703630677380738,-0.6588075900374829,9.352173705741079,2.476178831318231,8.283185307179584,0.4675330470867598,1.0,1.0,0.05856994192290478,4.036532189081332,1.4411396677736534,-0.3014272043667643,5.045268300421524,2.859116419440631,8.114959601546602,0.21761497941548047,1.3129760406750164,1.2376700814875559,0.1293409942738678,2.5242667041631
71.0,0.0,0.0,0.027794677734375002,0.0575068359375,0.0030959472656249248,0.0,0.0,0.0,0.0,8.168398508481003,1.5397828512520797,-0.6693742696131274,9.316870047635867,2.707081924252042,8.222194731749763,0.5009471303940627,1.024253227960188,1.0,0.044046585399270755,5.0148409643909275,1.5626309295661565,-0.6697181484634731,9.722639040126587,2.5085568355106105,8.283185307179584,0.4764059812372046,1.0,1.0,0.05814622269255615,4.056826097177861,1.4492564941385426,-0.2999451793461289,4.932141991496822,2.834071427330284,8.125359204495098,0.21496494278393002,1.2517826072117328,1.185787331148323,0.13025100660838534,2.509868207707096
72.0,0.0,0.0,0.0286904296875,0.059341796875,0.0032343749999999,0.0,0.0,0.0,0.0,8.429183182444671,1.5293524602287218,-0.6853568362031948,9.926536236123512,2.7429978029566344,8.202150924691718,0.5116552701404927,1.0323376372802504,1.0,0.04327605148613784,5.072356671317089,1.5552879560870583,-0.6806287068894634,10.093104374512095,2.5409348397029903,8.283185307179584,0.48527891538764945,1.0,1.0,0.05772250346220752,4.07712000527439,1.457573714908131,-0.29846315432549353,4.819015682572119,2.809026435219937,8.140225026043627,0.2123149061523796,1.1905891737484495,1.13390458080909,0.13116101894290286,2.4954697112510913
73.0,0.0,0.0,0.02995068359375,0.062142578125,0.0035087890624999002,0.0,0.0,0.0,0.0,8.82096351824634,1.5078657440054315,-0.7302622615349743,12.576231215613248,2.7232542170652163,8.118028642985012,0.5251897321219897,1.0668983360492512,1.0,0.04226522146573553,5.154798337449371,1.5080308231912725,-0.7227580801506481,13.53635248887105,2.6070387985347816,8.090229379222189,0.501469447015656,1.078548297701301,1.0,0.056783416196817725,4.124309737517525,1.4706106953516174,-0.3470182686079273,5.752752316749858,2.607352356259338,8.212228941979493,0.2214884466703268,1.1716928982655153,1.1463871902707314,0.12850107193825067,2.5380376063725434
74.0,0.0,0.0,0.0312109375,0.064943359375,0.0037832031249999,0.0,0.0,0.0,0.0,9.212743854048009,1.4974195785583728,-0.775167686866754,15.225926195102986,2.703510631173798,8.036353439026644,0.5387241941034867,1.1014590348182522,1.0,0.04125439144533322,5.237240003581653,1.4768072545887154,-0.7648874534118327,16.979600603230004,2.6731427573665734,7.909725536477945,0.5176599786436625,1.1570965954026022,1.0,0.05584432893142793,4.171499469760659,1.4952369700052184,-0.3955733828903611,6.686488950927598,2.405678277298739,8.285324566642366,0.23066198718827396,1.152796622782581,1.1588697997323731,0.1258411249335985,2.580605501493995
75.0,0.0,0.0,0.032660644531250005,0.0679189453125,0.0039565429687499504,0.0,0.0,0.0,0.0,9.629253219563346,1.4544180257032633,-0.8230926395942886,22.022159681831894,2.7161068984256223,7.919660912831901,0.5540705983789457,1.152637850269811,1.0,0.040189167413330035,5.330987460038465,1.4556388533289804,-0.801717724189891,21.250865556764982,2.676404826402707,7.8448394285957415,0.5346938924937792,1.1866195038082745,1.0,0.054218995997440636,4.2592452652382224,1.4555020216004595,-0.3850461390444906,6.804655196335833,2.596162544254451,8.073899220908086,0.22705208253606785,1.2145177315203282,1.128250314707903,0.12988946430385787,2.5169782866558714
76.0,0.0,0.0,0.0341103515625,0.07089453125,0.0041298828125,0.0,0.0,0.0,0.0,10.045762585078684,1.433202829930677,-0.8710175923218231,28.8183931685608,2.7287031656774463,7.807747575090361,0.5694170026544046,1.2038166657213694,1.0,0.03912394338132684,5.424734916495275,1.4437073546748689,-0.8385479949679493,25.52213051029996,2.6796668954388405,7.781473650729287,0.5517278063438958,1.216142412213947,1.0,0.05259366306345333,4.346991060715785,1.4184474127067388,-0.37451889519862,6.92282144174407,2.7866468112101623,7.872216144296158,0.22344217788386173,1.276238840258075,1.097630829683433,0.13393780367411723,2.4533510718177483
77.0,0.0,0.0,0.03528662109374995,0.07328662109375,0.00429833984375,0.0,0.0,0.0,0.0,10.39054014679119,1.3853663786845272,-0.8759644245392277,30.661741804399696,2.9919344665049072,7.554658682630988,0.589228265397137,1.3277745510366108,1.0,0.037777478134522195,5.554811220254319,1.3899884561277043,-0.8428563231106476,28.032013747559454,2.9405418016094917,7.614228013146112,0.5655184027825071,1.2975180730849172,1.0,0.05122383778815542,4.42767689843736,1.4246555431317924,-0.39617426568639036,7.567421078775738,2.68292458683646,7.854982976272888,0.2355463935329568,1.2939779805699738,1.1063310905219903,0.12365577950101145,2.629985961389241
78.0,0.0,0.0,0.0364628906249999,0.0756787109375,0.004466796875,0.0,0.0,0.0,0.0,10.735317708503697,1.3423295455906397,-0.8809112567566325,32.5050904402386,3.255165767332368,7.324056839159708,0.6090395281398695,1.4517324363518522,1.0,0.03643101288771755,5.684887524013362,1.3420243384922093,-0.847164651253346,30.54189698481895,3.201416707780143,7.457025796161793,0.5793089992211183,1.3788937339558873,1.0,0.0498540125128575,4.508362736158936,1.4339076004967577,-0.4178296361741607,8.212020715807407,2.5792023624627576,7.838118601182823,0.2476506091820519,1.3117171208818725,1.1150313513605479,0.11337375532790567,2.806620850960734
79.0,0.0,0.0,0.037231445312499944,0.07717919921875,0.004392578124999999,0.0,0.0,0.0,4.8828125e-07,10.95503475265462,1.3020008278931092,-0.8734460202741687,32.027020972998955,3.569360248630549,7.1163308396477,0.6245224548796098,1.573566207674589,1.0,0.03524342722419446,5.812117154542717,1.286325556041599,-0.8364100886356391,30.020650353587563,3.635981063968824,7.17141549465027,0.5957724706747533,1.540251739069014,1.0,0.04766323731372782,4.652525652746155,1.3453624249118965,-0.451737267819992,10.316825365263064,3.0202890535608398,7.475970671207586,0.2928291718710764,1.434457223822116,1.057515675680274,0.11366385104143015,2.800895298123466
80.0,0.0,0.0,0.038,0.0786796875,0.004318359375,0.0,0.0,0.0,9.765625e-07,11.174751796805545,1.2660930495579281,-0.8659807837917048,31.548951505759312,3.88355472992873,6.924944505715373,0.6400053816193502,1.6953999789973258,1.0,0.03405584156067138,5.939346785072072,1.2386674848213073,-0.8256555260179322,29.499403722356174,4.070545420157505,6.915589198504793,0.6122359421283882,1.7016097441821407,1.0,0.04547246211459814,4.796688569333374,1.2768619524000955,-0.4856448994658234,12.421630014718723,3.461375744658922,7.1432412164245624,0.33800773456010086,1.5571973267623598,1.0,0.11395394675495464,2.795169745286198
81.0,0.0,0.0,0.0375498046875,0.07779199218749999,0.00404931640625,0.0,0.0,0.0,4.8828125e-07,11.045240719094286,1.2100172047498152,-0.8579094615668397,30.794182518047677,4.475532898376156,6.663200484827451,0.6550305277094532,1.8789046212105558,1.0,0.03199537401282917,6.194448474698584,1.1958010734659907,-0.8225560448814637,28.94548989571487,4.568601563519319,6.59985372209079,0.6308481472473806,1.926556777084397,1.0,0.0435700525063386,4.940086221311422,1.2893748440966173,-0.48901445637556207,12.081822083541809,3.4181414260495497,7.208872492522666,0.3241033994447815,1.5696558109566827,1.042385513927306,0.1168230659252038,2.741106406669661
