alpha,H,He,Ti,S,Ti_1,S_1,amu/ion,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S,thetaK_Ti,thetaTilt_Ti,thetaM_Ti,thetaN_Ti,3dK_Ti,3dTilt_Ti,3dM_Ti,3dN_Ti,energyK_Ti,energyE_Ti
41.0,0.0,0.0,0.018561523437499977,0.0005280761718750001,0.0,0.0,1.4828134866655867,1.4618605038037162,-0.08968267590813252,2.127933544802324,3.59024026374362,8.25294504288102,0.12185030049839027,1.1143271143155262,1.106710233781706,0.14891641652461607,2.2505584385657214,1.830540222741655,-0.37211497024736895,3.212992434134023,1.5853067594314123,8.283185307179584,0.2402796324079522,1.0,1.0,0.04695228364145369,4.922243226686231
42.0,0.0,0.0,0.018986328124999983,0.00054595947265625,0.0,0.0,1.5165051866544939,1.45807998203541,-0.09106301222536917,2.1234726269421342,3.662151794533236,8.247838678307586,0.1238033362445341,1.1195792158259794,1.109836453202001,0.1484352745877164,2.256397406958598,1.8280233972392486,-0.38100117292857255,3.2599236778832683,1.6049082165714397,8.283185307179584,0.2475339063737508,1.0,1.0,0.046866738160447244,4.9283409478547995
43.0,0.0,0.0,0.01941113281249999,0.0005638427734375,0.0,0.0,1.550196886643401,1.4544300157782293,-0.0924433485426058,2.119011709081944,3.7340633253228517,8.242772041580892,0.12575637199067793,1.1248313173364326,1.112962672622296,0.14795413265081675,2.262236375351475,1.825531108396332,-0.38988737560977615,3.3068549216325134,1.624509673711467,8.283185307179584,0.2547881803395494,1.0,1.0,0.04678119267944079,4.934438669023368
44.0,0.0,0.0,0.019835937499999994,0.0005817260742187499,0.0,0.0,1.583888586632308,1.4509051828701707,-0.09382368485984245,2.1145507912217534,3.8059748561124676,8.237744868983782,0.12770940773682177,1.130083418846886,1.1160888920425909,0.1474729907139171,2.2680753437443517,1.8230605179508657,-0.39877357829097976,3.3537861653817584,1.6441111308514944,8.283185307179584,0.262042454305348,1.0,1.0,0.04669564719843433,4.940536390191937
45.0,0.0,0.0,0.0202607421875,0.000599609375,0.0,0.0,1.6175802866212152,1.4475003606957275,-0.0952040211770791,2.1100898733615634,3.8778863869020834,8.232756899382347,0.1296624434829656,1.1353355203573392,1.1192151114628859,0.14699184877701743,2.273914312137229,1.82060885597699,-0.40765978097218336,3.400717409131004,1.6637125879915218,8.283185307179584,0.2692967282711466,1.0,1.0,0.04661010171742788,4.946634111360506
46.0,0.0,0.0,0.02133300781249995,0.0006318359375,0.0,0.0,1.7027006626160555,1.4527700802487242,-0.10088644695167084,2.2528074626075725,3.5985265307604744,8.265743075508754,0.13179562294527747,1.1794561842500944,1.1767095768612785,0.1493716058981694,2.2445487803464292,1.832796954237383,-0.46491947763761404,4.253265111886118,1.5370032270854685,8.283185307179584,0.28318490950650316,1.0,1.0,0.04624164718936687,4.97382161426709
47.0,0.0,0.0,0.021869140624999926,0.00064794921875,0.0,0.0,1.7452608506134757,1.4567749345413399,-0.10372765983896672,2.324166257230577,3.4588466026896696,8.283316549457192,0.13286221267643342,1.2015165161964718,1.205456809560475,0.15056148445874534,2.2298660144510296,1.8451150393104134,-0.4935493259703294,4.679538963263675,1.4736485466324418,8.283185307179584,0.2901290001241814,1.0,1.0,0.046057419925336365,4.9874153657203815
48.0,0.0,0.0,0.0224052734374999,0.0006640625,0.0,0.0,1.7878210386108957,1.4617333456932875,-0.10656887272626259,2.395525051853581,3.319166674618865,8.301598228719607,0.13392880240758936,1.2235768481428493,1.2342040422596714,0.15175136301932132,2.21518324855563,1.8608989611483595,-0.5221791743030447,5.105812814641232,1.4102938661794153,8.283185307179584,0.2970730907418597,1.0,1.0,0.045873192661305864,5.001009117173673
49.0,0.0,0.0,0.02362255859374995,0.0007495117187500001,0.0,0.0,1.8878476857172037,1.4756436936778743,-0.1590869600621806,2.980189256603633,2.9315419771420803,8.485207992063856,0.13751102431596202,1.1444752392390987,1.2340124147721148,0.14290365235600372,2.333387871993386,1.838135962277713,-0.560915106491957,5.9712598912878985,1.4485435289074224,8.283185307179584,0.31239499637332657,1.0,1.0,0.045618907850821976,5.0201670461737375
50.0,0.0,0.0,0.024231201171874973,0.000792236328125,0.0,0.0,1.9378610092703579,1.4904505962357533,-0.1853460037301396,3.2725213589786595,2.737729628403688,8.581552233857618,0.13930213527014834,1.1049244347872236,1.2339166010283362,0.1384797970243449,2.392490183712264,1.8289228832664177,-0.5802830725864131,6.403983429611232,1.467668360271426,8.283185307179584,0.32005594918906,1.0,1.0,0.045491765445580035,5.02974601067377
51.0,0.0,0.0,0.02483984375,0.0008349609375,0.0,0.0,1.987874332823512,1.5101701889933903,-0.21160504739809863,3.5648534613536853,2.5439172796652962,8.681142969789981,0.14109324622433464,1.0653736303353483,1.233820787284558,0.1340559416926861,2.451592495431142,1.8208677270655704,-0.5996510386808692,6.836706967934566,1.4867931916354296,8.283185307179584,0.3277169020047935,1.0,1.0,0.04536462304033809,5.039324975173802
52.0,0.0,0.0,0.02658203124999995,0.00089306640625,0.0,0.0,2.1235307198927487,1.4855548048841691,-0.19650344480369625,3.342225945965727,2.803002420867685,8.508834994761544,0.15009239593128537,1.1820400396811,1.2804250771574783,0.13353639836141806,2.4593723927015017,1.8090828385313888,-0.636608571518793,8.25624150369346,1.4660221179570716,8.283185307179584,0.33607887839928474,1.0,1.0,0.0447399909773446,5.087816283693561
53.0,0.0,0.0,0.027453124999999926,0.000922119140625,0.0,0.0,2.191358913427367,1.4752518200359472,-0.18895264350649504,3.2309121882717484,2.9325449914688795,8.430486138842364,0.15459197078476072,1.2403732443539757,1.3037272220939384,0.13327662669578405,2.4632623413366814,1.8063382984731746,-0.655087337937755,8.966008771572907,1.4556365811178926,8.283185307179584,0.3402598665965304,1.0,1.0,0.04442767494584786,5.11206193795344
54.0,0.0,0.0,0.0283242187499999,0.000951171875,0.0,0.0,2.2591871069619858,1.4662025848756484,-0.18140184220929384,3.1195984305777693,3.062087562070074,8.356844452631147,0.1590915456382361,1.2987064490268514,1.3270293670303985,0.13301685503015004,2.467152289971861,1.8052604758274686,-0.6735661043567169,9.675776039452355,1.4452510442787136,8.283185307179584,0.344440854793776,1.0,1.0,0.04411535891435112,5.13630759221332
55.0,0.0,0.0,0.02996826171874995,0.00103125,0.0,0.0,2.3934614465523434,1.4440746572876235,-0.14297111692432557,2.6203520309300186,3.549696221849869,8.253019289255759,0.159325318566075,1.2623963242905583,1.2501449280877739,0.14263157543693844,2.3382056918737666,1.7684278079432447,-0.6762975492764403,9.95593279744411,1.5553226948341725,8.283185307179584,0.36470766479887956,1.0,1.0,0.04384979768292759,5.157566059283605
56.0,0.0,0.0,0.030790283203124977,0.0010712890625,0.0,0.0,2.4605986163475224,1.4405023650833026,-0.12375575428184142,2.370728831106143,3.7935005517397666,8.202376115888343,0.15944220502999445,1.2442412619224117,1.2117027086164613,0.14743893564033264,2.2737323928247193,1.7509498719524017,-0.677663271736302,10.096011176439987,1.610358520111902,8.283185307179584,0.37484106980143134,1.0,1.0,0.04371701706721583,5.168195292818747
57.0,0.0,0.0,0.0316123046875,0.001111328125,0.0,0.0,2.527735786142701,1.4423214644482418,-0.10454039163935727,2.121105631282268,4.037304881629664,8.152573112331524,0.1595590914939139,1.2260861995542651,1.173260489145149,0.15224629584372684,2.2092590937756715,1.7340508067311489,-0.6790289941961637,10.236089555435864,1.6653943453896314,8.283185307179584,0.3849744748039831,1.0,1.0,0.04358423645150406,5.178824526353889
58.0,0.0,0.0,0.033849121093750004,0.00121533203125,0.0,0.0,2.705789234063291,1.4853295543965164,-0.13247740302769867,2.266499170128723,3.4905206113425704,8.174309994602467,0.16626315099262193,1.133746143516915,1.092606153984145,0.14866879539553168,2.25377817499151,1.7073455058708829,-0.6735383305608034,9.947041828042085,1.7797099036186244,8.283185307179584,0.39583441445819945,1.0,1.0,0.04318699084763714,5.2113748042762715
59.0,0.0,0.0,0.034967529296875,0.001267333984375,0.0,0.0,2.7948159580235865,1.5109085228417771,-0.14644590872186936,2.339195939551951,3.217128476199023,8.189432976746641,0.16961518074197596,1.0875761154982397,1.0522789864036428,0.1468800451714341,2.276037715599429,1.6948866899407082,-0.6707929987431231,9.802517964345196,1.8368676827331207,8.283185307179584,0.40126438428530764,1.0,1.0,0.04298836804570368,5.227649943237463
60.0,0.0,0.0,0.0360859375,0.0013193359375,0.0,0.0,2.8838426819838814,1.5398123852849346,-0.16041441441604007,2.411892708975179,2.943736341055476,8.207588533148437,0.17296721049132996,1.0414060874795648,1.0119518188231407,0.1450912949473365,2.2982972562073485,1.6829857810235307,-0.6680476669254429,9.657994100648306,1.894025461847617,8.283185307179584,0.40669435411241583,1.0,1.0,0.04278974524377022,5.243925082198653
61.0,0.0,0.0,0.03852001953125,0.001482421875,0.0,0.0,3.0763686004464343,1.5130542633198623,-0.24522636873040538,3.9066750031236475,2.5217920853335882,8.268619224863345,0.185679847909313,1.0897317584505688,1.0883425123920252,0.13993528524652482,2.369590157553018,1.6646230408191425,-0.6812160901234648,10.01911007284684,1.9754287732363756,8.283185307179584,0.42433012641018075,1.0,1.0,0.04249559340803627,5.268628646257744
62.0,0.0,0.0,0.039737060546874994,0.0015639648437500001,0.0,0.0,3.1726315596777113,1.526471942930132,-0.287632345887588,4.654066150197882,2.3108199574726442,8.30072980812649,0.19203616661830453,1.1138945939360707,1.1265378591764674,0.137357280396119,2.4052366082258523,1.65579154185723,-0.6878003017224759,10.199668058946106,2.016130428930755,8.283185307179584,0.4331480125590632,1.0,1.0,0.04234851749016929,5.28098042828729
63.0,0.0,0.0,0.0409541015625,0.0016455078125,0.0,0.0,3.2688945189089877,1.5526267360313386,-0.3300383230447707,5.401457297272116,2.0998478296117002,8.333891752307522,0.19839248532729603,1.1380574294215728,1.1647332059609097,0.13477927554571317,2.440883058898687,1.647180079213731,-0.6943845133214868,10.380226045045374,2.056832084625134,8.283185307179584,0.4419658987079456,1.0,1.0,0.04220144157230231,5.2933322103168345
64.0,0.0,0.0,0.04420166015624995,0.0018876953125,0.0,0.0,3.53252338314329,1.5031132077053364,-0.2664354557891439,4.189168167202674,2.569564399824772,8.270569574666618,0.19642063766125772,1.209350605013519,1.2075800215033907,0.13379145703608017,2.455627036478748,1.6439607652092536,-0.6798002219647601,9.363981282872475,2.1349376394649746,8.283185307179584,0.45139411040286065,1.0,1.0,0.041497308514044456,5.354657606638998
65.0,0.0,0.0,0.04582543945312492,0.0020087890625,0.0,0.0,3.664337815260441,1.4946188502427498,-0.2346340221613305,3.5830236021679536,2.8044226849313083,8.241428334028996,0.19543471382823857,1.244997192809492,1.2290034292746312,0.13329754778126368,2.462999025268778,1.6436903759668762,-0.6725080762863967,8.855858901786025,2.173990416884895,8.283185307179584,0.45610821625031817,1.0,1.0,0.04114524198491553,5.38532030480008
66.0,0.0,0.0,0.0474492187499999,0.0021298828125,0.0,0.0,3.796152247377592,1.4992014850820996,-0.20283258853351707,2.976879037133233,3.0392809700378445,8.21387400942795,0.19444878999521942,1.280643780605465,1.2504268370458718,0.13280363852644717,2.470371014058809,1.6443973021430596,-0.6652159306080334,8.347736520699575,2.213043194304815,8.283185307179584,0.4608223220977757,1.0,1.0,0.040793175455786604,5.415983002961162
67.0,0.0,0.0,0.05165087890624995,0.00232421875,0.0,0.0,4.129656871531977,1.4553955507519785,-0.20933097538588047,3.2273157288468943,3.2885603163610595,8.170248381487603,0.1982888052973869,1.2676048970215494,1.2197928771163853,0.13069614937347646,2.5031255423918424,1.6229018046050014,-0.6751374000812489,8.477724467202549,2.3379903146193186,8.283185307179584,0.4791580605765215,1.0,1.0,0.03997255468951033,5.491642944103093
