alpha,H,He,Mg,S,Mg_1,S_1,amu/ion,thetaK_Mg,thetaTilt_Mg,thetaM_Mg,thetaN_Mg,3dK_Mg,3dTilt_Mg,3dM_Mg,3dN_Mg,energyK_Mg,energyE_Mg,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S
65.0,0.0,0.0,0.20734375,0.005412109375,1.46484375e-06,0.0,11.688150091464783,1.714596878427574,-0.55598157293075,9.873139725491257,1.463652905802242,8.283185307179584,0.24711925032253462,1.0,1.0,0.3033896024215677,1.2743217505536024,1.467095734318561,-0.46362131328077033,8.045349011099205,2.6002908080232903,7.999968368950015,0.2937214818180949,1.1232802741982308,1.0061700508031253,0.1248043575761968,2.6130472980408506
66.0,0.0,0.0,0.213625,0.0057080078125,1.953125e-06,0.0,12.044142869307962,1.7074769511078263,-0.5609252716214456,10.214875706275627,1.4742654919807077,8.283185307179584,0.24953791615351936,1.0,1.0,0.3028271355749189,1.2763945952519653,1.4911551710350488,-0.5005582881912493,8.855522002744701,2.451326662478154,8.032795548807348,0.3092924308511633,1.102987695867468,1.0,0.13108679748682464,2.4966165648013465
67.0,0.0,0.0,0.2287783203125,0.00638330078125,9.765625e-07,0.0,12.898276304348919,1.6889836039860215,-0.5719739638805171,11.273767598674073,1.4903422613061301,8.283185307179584,0.2519202227771877,1.0,1.0,0.3028874300873169,1.276170971179587,1.4615558014294423,-0.4294461833823446,7.180790099667883,2.67596817652592,7.929707783309639,0.28532705328998553,1.1481455244086305,1.0,0.11546970144214086,2.800854696681025
68.0,0.0,0.0,0.23635498046875,0.006720947265625,4.8828125e-07,0.0,13.325343021869397,1.6806794507153051,-0.5774983100100529,11.803213544873298,1.4983806459688416,8.283185307179584,0.25311137608902184,1.0,1.0,0.3029175773435159,1.276059159143398,1.4540706290347654,-0.39389013097789227,6.343424148129474,2.7882889335498025,7.879581282275692,0.27334436450939664,1.1707244386792117,1.0,0.10766115341979897,2.9529737626208643
69.0,0.0,0.0,0.243931640625,0.00705859375,0.0,0.0,13.752409739389876,1.6729261043362378,-0.5830226561395887,12.332659491072521,1.5064190306315528,8.283185307179584,0.254302529400856,1.0,1.0,0.3029477245997149,1.275947347107209,1.4529295409687615,-0.3583340785734399,5.506058196591065,2.9006096905736856,7.8303626640561514,0.26136167572880775,1.193303352949793,1.0,0.09985260539745708,3.1050928285607036
70.0,0.0,0.0,0.26248681640625,0.00794287109375,0.0,4.8828125e-07,14.793877770436064,1.6300340010436865,-0.5685121051596365,11.950119800102204,1.6521349291318297,8.283185307179584,0.26053312580731625,1.0,1.0,0.3006693594746853,1.2845117806202715,1.4446868322815734,-0.31283810793555067,4.505015652469313,3.182316967750455,8.012307450532811,0.25404955058103584,1.2063418495637976,1.0935157791351613,0.10400998324237355,3.009564375478049
71.0,0.0,0.0,0.271764404296875,0.008385009765625,0.0,7.32421875e-07,15.314611785959158,1.6102206661558922,-0.5612568296696603,11.758849954617045,1.7249928783819681,8.283185307179584,0.26364842401054633,1.0,1.0,0.2995301769121705,1.2887939973768028,1.4478033936062966,-0.29009012261660605,4.0044943804084365,3.3231706063388398,8.10529036265604,0.2503934880071499,1.2128610978708,1.1402736687027422,0.10608867216483178,2.961800148936722
72.0,0.0,0.0,0.2810419921875,0.0088271484375,0.0,9.765625e-07,15.835345801482251,1.5913988533844134,-0.5540015541796842,11.567580109131885,1.7978508276321066,8.283185307179584,0.2667637222137764,1.0,1.0,0.29839099434965566,1.293076214133334,1.4569933299664077,-0.26734213729766143,3.5039731083475596,3.4640242449272245,8.199641326342658,0.246737425433264,1.2193803461778026,1.1870315582703228,0.10816736108729003,2.9140359223953944
73.0,0.0,0.0,0.29477734375,0.009578613281249999,0.0,9.765625e-07,16.613393574736463,1.5638625894606777,-0.5348217912608262,10.888593971448604,1.9216152172900554,8.283185307179584,0.26977364459065356,1.0,1.0,0.29814980961568566,1.293996786842202,1.4243853378512497,-0.331218554234625,4.800208112124759,3.333652029269851,7.973172026560883,0.2659989970509511,1.256111001442111,1.1235942369797245,0.10915075649233996,2.893239608186953
74.0,0.0,0.0,0.3085126953125,0.010330078125,0.0,9.765625e-07,17.39144134799067,1.5397208420134696,-0.5156420283419683,10.209607833765322,2.0453796069480044,8.283185307179584,0.27278356696753064,1.0,1.0,0.29790862488171566,1.2949173595510697,1.4164773180565078,-0.3950949711715885,6.096443115901959,3.203279813612477,7.754797383222104,0.28526056866863814,1.2928416567064198,1.060156915689126,0.11013415189738988,2.872443293978512
75.0,0.0,0.0,0.32405078125,0.011164062499999999,9.765625e-07,9.765625e-07,18.264396792504385,1.5075705799702543,-0.5100931917017334,10.304858896020662,2.18400933541354,8.16850202072977,0.28094914114582514,1.0460385308023579,1.0,0.294972567258731,1.3063455289967656,1.3723385528494174,-0.420350706179374,7.415924134555566,3.303013562826555,7.523124591238189,0.2984930793473991,1.377713342833224,1.030078457844563,0.10698954891547749,2.9412823433003377
76.0,0.0,0.0,0.3395888671875,0.011998046875,1.953125e-06,9.765625e-07,19.137352237018103,1.4774254137554523,-0.5045443550614985,10.400109958276003,2.3226390638790764,8.058289895703277,0.2891147153241197,1.0920770616047155,1.0,0.2920365096357463,1.3177736984424615,1.3380929104371653,-0.44560644118715953,8.735405153209173,3.4027473120406335,7.3048314048990965,0.31172559002616,1.4625850289600282,1.0,0.1038449459335651,3.0101213926221635
77.0,0.0,0.0,0.35583935546875,0.012939941406249999,1.46484375e-06,4.8828125e-07,20.055061475589934,1.4534118335924306,-0.49112450125280527,9.885536163147062,2.487663337479529,7.976582786137594,0.2965260073157484,1.1274022464049762,1.0,0.2934874076848366,1.3120745514560403,1.3411547333556584,-0.4536376338320727,8.68209457899381,3.4367145395974155,7.371908191586845,0.323196602037519,1.4368092838917659,1.0101488420829696,0.10762141897261986,2.9282501524469
78.0,0.0,0.0,0.37208984375,0.0138818359375,9.765625e-07,0.0,20.972770714161765,1.4325006414620438,-0.477704647444112,9.37096236801812,2.652687611079982,7.897229874939153,0.3039372993073771,1.162727431205237,1.0,0.29493830573392693,1.3063754044696194,1.3442142701937034,-0.46166882647698576,8.628784004778447,3.4706817671541974,7.440177844501667,0.33466761404887796,1.4110335388235036,1.020297684165939,0.11139789201167462,2.8463789122716356
79.0,0.0,0.0,0.38787548828124996,0.014488769531250001,9.765625e-07,0.0,21.863032447786665,1.3918157931944517,-0.4618986196103583,9.048290481892753,2.9436938294514023,7.72361904076078,0.31411035551865985,1.2437137743960718,1.0,0.2875567361738629,1.3364828760850207,1.3139441788476238,-0.4963880183801439,10.834754853296872,3.457606914430295,7.262941967631351,0.3525562004583306,1.4985930948371664,1.0101488420829696,0.10941063156927583,2.88824260111885
80.0,0.0,0.0,0.4036611328125,0.015095703125,9.765625e-07,0.0,22.75329418141157,1.3564316299861208,-0.4460925917766045,8.725618595767386,3.2347000478228223,7.56064983744927,0.32428341172994257,1.3247001175869069,1.0,0.2801751666137988,1.366590347700422,1.295638513828551,-0.531107210283302,13.040725701815296,3.4445320617063926,7.095839237902896,0.37044478686778315,1.5861526508508292,1.0,0.10742337112687704,2.9301062899660635
81.0,0.0,0.0,0.41210156249999996,0.0156279296875,9.765625e-07,1.953125e-06,23.231718520659438,1.313470516305943,-0.4369588613838201,8.67269950053921,3.6156868240326556,7.287497310988346,0.33845933035265363,1.4724416929780422,1.0,0.27561860884171724,1.3866563185356315,1.2484940620108114,-0.47196892008927327,10.447649012332949,4.103595295621444,6.988901457604027,0.3634072408403233,1.6535977030052174,1.0,0.10487773718458421,2.9877387525367616
82.0,0.0,0.0,0.4205419921875,0.01616015625,9.765625e-07,3.90625e-06,23.710142859907307,1.2757221006501838,-0.4278251309910357,8.619780405311035,3.9966736002424894,7.0412878883129455,0.35263524897536475,1.6201832683691775,1.0,0.27106205106963566,1.4067222893708413,1.2333826975623037,-0.4128306298952446,7.854572322850603,4.7626585295364965,6.886550060244926,0.3563696948128634,1.7210427551596055,1.0,0.10233210324229138,3.0453712151074597
83.0,0.0,0.0,0.4138452148437499,0.015174316406249999,9.765625e-07,2.44140625e-06,23.329356108408334,1.2229099214251855,-0.41140483552178536,8.300469713058362,4.703467748362402,6.684426658917342,0.3604119088601234,1.8632334633682532,1.0,0.26404888035150675,1.440114875503046,1.2214261615001845,-0.45572981657751344,9.32510781909483,4.6964984971470525,6.742768218227336,0.3770729681893037,1.820904300110012,1.0,0.10308189882450253,3.0278987967870674
84.0,0.0,0.0,0.4071484374999999,0.0141884765625,9.765625e-07,9.765625e-07,22.948569356909363,1.1806979169002498,-0.394984540052535,7.98115902080569,5.410261896482315,6.375953851355005,0.3681885687448821,2.106283658367329,1.0,0.25703570963337785,1.4735074616352506,1.2166147934216074,-0.4986290032597822,10.795643315339058,4.6303384647576085,6.6074575619823435,0.3977762415657439,1.9207658450604184,1.0,0.10383169440671369,3.010426378466675
85.0,0.0,0.0,0.35331005859375,0.01093359375,1.46484375e-06,1.953125e-06,19.913196850998986,1.107112171186083,-0.37747701896097463,7.740559822243029,6.990866821816702,5.877150842799576,0.38061185961327615,2.58164190626458,1.0,0.2476643596393273,1.5236381403532433,1.2219933615991052,-0.48253742207558714,9.931956153145393,4.696738225104208,6.523061260563222,0.4075724591216341,1.9861571915928078,1.0,0.09785090568265828,3.1630382617748487
86.0,0.0,0.0,0.2994716796875,0.0076787109375,1.953125e-06,2.9296875e-06,16.87782434508861,1.0541485092664564,-0.3599694978694143,7.499960623680368,8.57147174715109,5.478514513726171,0.39303515048167026,3.0570001541618317,1.0,0.23829300964527672,1.5737688190712358,1.2296820129642725,-0.466445840891392,9.068268990951726,4.763137985450808,6.441759708992233,0.4173686766775243,2.051548538125197,1.0,0.09187011695860288,3.3156501450830222
87.0,0.0,0.0,0.1721181640625,0.00398486328125,9.765625e-07,1.46484375e-06,9.701609975910475,1.0695823948931003,-0.3700297940534103,6.481058575068476,9.604580709203677,5.554339762014769,0.43452489699177216,2.9587410293954237,1.0,0.21362908856062338,1.7476094707500613,1.258518970971992,-0.5148564264066207,11.35220976898337,4.05907220159753,6.935101730426446,0.38804818462093116,1.6886857012907828,1.0,0.09333241121619557,3.2753468043423695
88.0,0.0,0.0,0.0447646484375,0.000291015625,0.0,0.0,2.5253956067323413,1.0963636860839006,-0.38009009023740636,5.462156526456584,10.637689671256263,5.633364547168329,0.47601464350187406,2.8604819046290157,1.0,0.18896516747597003,1.921450122428887,1.3149708146583485,-0.5632670119218492,13.636150547015014,3.355006417744254,7.558460335812249,0.35872769256433806,1.3258228644563685,1.0,0.09479470547378824,3.235043463601717
89.0,0.0,0.0,0.0027861328125,5.859375e-06,1.953125e-05,5.859375e-06,0.3068086567089247,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0
